# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_disruptive_inframe_deletion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
GRAP2	ENSG00000100351	ENST00000407075	protein_coding	0	0	0	23	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0
GRAP2	ENSG00000100351	ENST00000420971	protein_coding	0	0	0	25	0	0	0	0	23	0	0	2	0	0	0	0	0	0	0	0	0	0	0
GRAP2	ENSG00000100351	ENST00000460449	retained_intron	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
GRAP2	ENSG00000100351	ENST00000461082	retained_intron	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
GRAP2	ENSG00000100351	ENST00000478445	processed_transcript	0	0	0	25	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0
GRAP2	ENSG00000100351	ENST00000481263	retained_intron	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
GRK3	ENSG00000100077	ENST00000324198	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GTSE1	ENSG00000075218	ENST00000454366	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GTSE1	ENSG00000075218	ENST00000466510	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GTSE1	ENSG00000075218	ENST00000479645	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GUCD1	ENSG00000138867	ENST00000398245	nonsense_mediated_decay	0	0	0	16	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15
GUCD1	ENSG00000138867	ENST00000402766	protein_coding	0	0	0	16	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15
GUCD1	ENSG00000138867	ENST00000404664	protein_coding	0	0	0	19	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	18
GUCD1	ENSG00000138867	ENST00000407471	protein_coding	0	0	0	16	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15
GUCD1	ENSG00000138867	ENST00000407973	protein_coding	0	0	0	19	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	18
GUCD1	ENSG00000138867	ENST00000435822	protein_coding	0	0	0	16	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15
GUCD1	ENSG00000138867	ENST00000447813	protein_coding	0	0	0	16	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15
GUCD1	ENSG00000138867	ENST00000468170	retained_intron	0	0	0	16	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15
GUCD1	ENSG00000138867	ENST00000490810	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GUCD1	ENSG00000138867	ENST00000490922	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GUCD1	ENSG00000138867	ENST00000621833	protein_coding	0	0	0	19	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	18
GUSBP11	ENSG00000228315	ENST00000422506	processed_transcript	0	0	0	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
GUSBP11	ENSG00000228315	ENST00000445682	processed_transcript	0	0	0	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
GUSBP11	ENSG00000228315	ENST00000451837	processed_transcript	0	0	0	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
GUSBP11	ENSG00000228315	ENST00000452737	processed_transcript	0	0	0	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
GUSBP11	ENSG00000228315	ENST00000455485	processed_transcript	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
H1F0	ENSG00000189060	ENST00000340857	protein_coding	0	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HIRA	ENSG00000100084	ENST00000263208	protein_coding	0	8	1	36	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	8	34
HIRA	ENSG00000100084	ENST00000340170	protein_coding	0	8	1	36	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	8	34
HIRA	ENSG00000100084	ENST00000452818	nonsense_mediated_decay	0	0	0	64	9	0	0	0	0	0	0	35	0	9	0	0	0	0	0	0	0	0	11
HIRA	ENSG00000100084	ENST00000464189	processed_transcript	0	0	0	22	0	0	0	0	0	0	0	1	0	9	0	0	0	0	0	0	0	0	12
HMGB1P10	ENSG00000213707	ENST00000395823	processed_pseudogene	0	0	0	92	0	0	0	0	26	0	0	0	0	57	0	0	0	0	0	0	0	0	9
HMGN2P10	ENSG00000231261	ENST00000448085	processed_pseudogene	0	0	0	41	0	0	0	0	22	0	0	0	0	19	0	0	0	0	0	0	0	0	0
HMGN2P9	ENSG00000180150	ENST00000476875	processed_pseudogene	0	0	0	11	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0
HORMAD2	ENSG00000176635	ENST00000336726	protein_coding	0	0	0	28	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0
HORMAD2	ENSG00000176635	ENST00000403975	protein_coding	0	0	0	28	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0
HSCB	ENSG00000100209	ENST00000216027	protein_coding	0	17	9	0	0	0	0	0	0	0	0	0	9	0	0	0	1	0	0	0	0	17	0
HSCB	ENSG00000100209	ENST00000398941	protein_coding	0	11	4	12	12	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	10	0
HSCB	ENSG00000100209	ENST00000420442	nonsense_mediated_decay	0	1	0	37	12	0	0	0	0	0	0	0	0	26	0	0	1	0	0	0	0	0	0
HSCB	ENSG00000100209	ENST00000450178	nonsense_mediated_decay	0	1	0	42	17	0	0	0	0	0	0	1	0	25	0	0	1	0	0	0	0	0	0
HSCB	ENSG00000100209	ENST00000483861	processed_transcript	0	1	0	25	0	0	0	0	0	0	0	0	0	26	0	0	1	0	0	0	0	0	0
HSCB	ENSG00000100209	ENST00000485599	processed_transcript	0	0	0	14	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0
HSCB	ENSG00000100209	ENST00000495977	processed_transcript	0	1	0	25	0	0	0	0	0	0	0	0	0	26	0	0	1	0	0	0	0	0	0
IFT27	ENSG00000100360	ENST00000340630	protein_coding	0	12	9	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	12	0
IFT27	ENSG00000100360	ENST00000415653	nonsense_mediated_decay	0	0	0	21	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0
IFT27	ENSG00000100360	ENST00000417951	protein_coding	0	12	9	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	12	0
IFT27	ENSG00000100360	ENST00000430701	protein_coding	0	12	9	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	12	0
IFT27	ENSG00000100360	ENST00000433985	protein_coding	0	12	9	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	12	0
IFT27	ENSG00000100360	ENST00000440696	protein_coding	1	7	1	13	0	1	1	0	12	0	0	0	1	0	0	0	0	1	0	0	0	6	0
IFT27	ENSG00000100360	ENST00000465023	retained_intron	0	0	0	21	0	0	0	0	17	0	0	0	0	4	0	0	0	0	0	0	0	0	0
IFT27	ENSG00000100360	ENST00000471809	retained_intron	0	0	0	21	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0
IFT27	ENSG00000100360	ENST00000474616	processed_transcript	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
IFT27	ENSG00000100360	ENST00000495555	retained_intron	0	0	0	21	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	4
IFT27	ENSG00000100360	ENST00000495987	processed_transcript	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
IGKV1OR22-1	ENSG00000253481	ENST00000521497	IG_V_pseudogene	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
IGLC2	ENSG00000211677	ENST00000390323	IG_C_gene	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGLC3	ENSG00000211679	ENST00000390325	IG_C_gene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
IGLJ3	ENSG00000211678	ENST00000390324	IG_J_gene	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGLL5	ENSG00000254709	ENST00000526893	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
IGLL5	ENSG00000254709	ENST00000531372	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
IGLL5	ENSG00000254709	ENST00000532223	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
IGLV1-44	ENSG00000211651	ENST00000390297	IG_V_gene	0	0	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGLV1-47	ENSG00000211648	ENST00000390294	IG_V_gene	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGLV11-55	ENSG00000211641	ENST00000390286	IG_V_gene	0	0	0	30	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGLV2-33	ENSG00000211656	ENST00000390302	IG_V_gene	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
IGLV2-34	ENSG00000253120	ENST00000490007	IG_V_pseudogene	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGLV3-1	ENSG00000211673	ENST00000390319	IG_V_gene	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGLV3-19	ENSG00000211663	ENST00000390309	IG_V_gene	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGLV4-69	ENSG00000211637	ENST00000390282	IG_V_gene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
IGLV8-61	ENSG00000211638	ENST00000390283	IG_V_gene	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGLVI-56	ENSG00000253126	ENST00000521342	IG_V_pseudogene	0	0	0	20	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGLVI-70	ENSG00000253239	ENST00000523272	IG_V_pseudogene	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
IGLVIVOR22-1	ENSG00000271138	ENST00000603243	IG_V_pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
IL17RA	ENSG00000177663	ENST00000319363	protein_coding	0	0	0	10	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
IL17RA	ENSG00000177663	ENST00000459971	retained_intron	0	0	0	10	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
IL17RA	ENSG00000177663	ENST00000477874	processed_transcript	0	0	0	10	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
IL17RA	ENSG00000177663	ENST00000612619	protein_coding	0	0	0	10	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
IL2RB	ENSG00000100385	ENST00000429622	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
IL2RB	ENSG00000100385	ENST00000445595	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
IL2RB	ENSG00000100385	ENST00000453962	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
IL2RB	ENSG00000100385	ENST00000461607	retained_intron	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ISCA2P1	ENSG00000226912	ENST00000425548	processed_pseudogene	0	0	0	27	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0
ISX-AS1	ENSG00000227895	ENST00000427881	lincRNA	0	0	0	4	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0
JOSD1	ENSG00000100221	ENST00000216039	protein_coding	1	27	2	71	45	0	0	0	26	0	0	1	2	0	0	1	1	0	0	0	0	27	0
JOSD1	ENSG00000100221	ENST00000412832	protein_coding	1	13	1	61	0	0	0	0	61	0	0	1	1	0	0	1	1	0	0	0	0	13	0
JOSD1	ENSG00000100221	ENST00000417712	protein_coding	0	5	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	5	0
JOSD1	ENSG00000100221	ENST00000427389	protein_coding	1	17	1	57	0	0	0	0	57	0	0	1	1	0	0	1	1	0	0	0	0	17	0
JOSD1	ENSG00000100221	ENST00000456626	protein_coding	0	4	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	4	0
JOSD1	ENSG00000100221	ENST00000462610	processed_transcript	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JOSD1	ENSG00000100221	ENST00000482442	retained_intron	0	0	0	81	0	0	0	0	57	0	0	0	0	16	0	0	0	0	0	0	0	0	8
JOSD1	ENSG00000100221	ENST00000490169	processed_transcript	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JOSD1	ENSG00000100221	ENST00000493939	processed_transcript	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JOSD1	ENSG00000100221	ENST00000545590	protein_coding	1	18	2	69	3	0	0	0	57	0	0	10	2	0	0	1	0	0	0	0	0	18	0
KB-1440D3.14	ENSG00000273342	ENST00000609038	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KB-1572G7.2	ENSG00000273000	ENST00000421064	processed_transcript	0	0	0	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
KB-1572G7.2	ENSG00000273000	ENST00000423913	processed_transcript	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
KB-1572G7.2	ENSG00000273000	ENST00000434893	processed_transcript	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
KB-1592A4.16	ENSG00000283145	ENST00000637734	unprocessed_pseudogene	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KB-7G2.8	ENSG00000273244	ENST00000423580	processed_transcript	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCTD17	ENSG00000100379	ENST00000402077	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
KCTD17	ENSG00000100379	ENST00000403888	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
KCTD17	ENSG00000100379	ENST00000421900	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
KCTD17	ENSG00000100379	ENST00000431531	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
KCTD17	ENSG00000100379	ENST00000456470	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
KCTD17	ENSG00000100379	ENST00000478231	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
KCTD17	ENSG00000100379	ENST00000483389	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
KCTD17	ENSG00000100379	ENST00000610767	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
KDELR3	ENSG00000100196	ENST00000216014	protein_coding	0	0	0	8	0	0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0
KDELR3	ENSG00000100196	ENST00000409006	protein_coding	0	0	0	8	0	0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0
KDELR3	ENSG00000100196	ENST00000471268	processed_transcript	0	0	0	8	0	0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0
KIAA1644	ENSG00000138944	ENST00000381176	protein_coding	0	0	0	14	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
KIAA1671	ENSG00000197077	ENST00000358431	protein_coding	0	0	0	30	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0
KIAA1671	ENSG00000197077	ENST00000401395	protein_coding	0	0	0	29	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0
KIAA1671	ENSG00000197077	ENST00000406486	protein_coding	0	0	0	33	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0
KIAA1671	ENSG00000197077	ENST00000494730	retained_intron	0	0	0	30	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0
KIAA1671	ENSG00000197077	ENST00000637069	protein_coding	0	0	0	26	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0
KLHL22	ENSG00000099910	ENST00000328879	protein_coding	0	148	23	5	0	0	0	0	0	0	0	8	23	0	0	0	5	0	0	0	0	145	0
KLHL22	ENSG00000099910	ENST00000431430	protein_coding	0	15	3	66	0	0	0	0	66	0	0	0	3	0	0	0	0	0	0	0	0	15	0
KLHL22	ENSG00000099910	ENST00000443285	protein_coding	0	39	2	43	0	0	0	0	43	0	0	1	2	0	0	0	2	0	0	0	0	38	0
KLHL22	ENSG00000099910	ENST00000444967	protein_coding	0	53	6	25	0	0	0	0	25	0	0	1	6	0	0	0	3	0	0	0	0	52	0
KLHL22	ENSG00000099910	ENST00000451553	protein_coding	0	65	8	11	0	0	0	0	11	0	0	1	8	0	0	0	2	0	0	0	0	64	0
KLHL22	ENSG00000099910	ENST00000458248	protein_coding	0	44	5	35	0	0	0	0	35	0	0	1	5	0	0	0	4	0	0	0	0	43	0
KLHL22	ENSG00000099910	ENST00000479601	retained_intron	0	3	0	105	0	0	0	0	3	0	0	2	0	103	0	0	3	0	0	0	0	0	0
KLHL22	ENSG00000099910	ENST00000487090	processed_transcript	0	2	0	91	0	0	0	0	3	0	0	45	0	32	0	0	2	0	0	0	0	0	13
KLHL22	ENSG00000099910	ENST00000494929	processed_transcript	0	1	0	83	0	0	0	0	50	0	0	15	0	19	0	0	1	0	0	0	0	0	0
KREMEN1	ENSG00000183762	ENST00000327813	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
KREMEN1	ENSG00000183762	ENST00000400335	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
KREMEN1	ENSG00000183762	ENST00000407188	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
KREMEN1	ENSG00000183762	ENST00000453585	nonsense_mediated_decay	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KREMEN1	ENSG00000183762	ENST00000474001	retained_intron	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KREMEN1	ENSG00000183762	ENST00000479755	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
L3MBTL2	ENSG00000100395	ENST00000216237	protein_coding	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0
L3MBTL2	ENSG00000100395	ENST00000450939	nonsense_mediated_decay	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
L3MBTL2	ENSG00000100395	ENST00000452106	nonsense_mediated_decay	1	0	0	2	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0
L3MBTL2	ENSG00000100395	ENST00000466589	retained_intron	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0
L3MBTL2	ENSG00000100395	ENST00000479978	retained_intron	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0
L3MBTL2	ENSG00000100395	ENST00000481902	retained_intron	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LA16c-17H1.3	ENSG00000226160	ENST00000427602	processed_pseudogene	0	0	0	15	0	0	0	0	5	0	0	0	0	10	0	0	0	0	0	0	0	0	0
LA16c-23H5.4	ENSG00000233408	ENST00000444162	antisense	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57
LA16c-3G11.7	ENSG00000241838	ENST00000417657	processed_pseudogene	0	0	0	143	0	0	0	0	9	0	0	0	0	134	0	0	0	0	0	0	0	0	0
LA16c-60D12.1	ENSG00000280341	ENST00000623391	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LA16c-60G3.6	ENSG00000237299	ENST00000412729	unprocessed_pseudogene	0	0	0	70	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0
LA16c-60G3.7	ENSG00000213727	ENST00000456143	processed_pseudogene	0	0	0	13	0	0	0	0	7	0	0	0	0	6	0	0	0	0	0	0	0	0	0
LA16c-60G3.8	ENSG00000215268	ENST00000417863	processed_pseudogene	0	0	0	57	0	0	0	0	7	0	0	0	0	47	0	0	0	0	0	0	0	0	3
LA16c-60H5.7	ENSG00000215270	ENST00000398242	processed_pseudogene	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
LARGE-AS1	ENSG00000224973	ENST00000416275	antisense	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LARGE-AS1	ENSG00000224973	ENST00000424291	antisense	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LARGE-AS1	ENSG00000224973	ENST00000438159	antisense	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LARGE-AS1	ENSG00000224973	ENST00000445892	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LARGE-AS1	ENSG00000224973	ENST00000450974	antisense	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LARGE1	ENSG00000133424	ENST00000354992	protein_coding	0	0	0	12	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0
LARGE1	ENSG00000133424	ENST00000397394	protein_coding	0	0	0	12	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0
LARGE1	ENSG00000133424	ENST00000402320	protein_coding	0	0	0	12	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0
LARGE1	ENSG00000133424	ENST00000413114	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LARGE1	ENSG00000133424	ENST00000421768	protein_coding	0	0	0	9	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
LARGE1	ENSG00000133424	ENST00000423375	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LARGE1	ENSG00000133424	ENST00000430220	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LARGE1	ENSG00000133424	ENST00000432776	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LARGE1	ENSG00000133424	ENST00000434071	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LARGE1	ENSG00000133424	ENST00000494763	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LARGE1	ENSG00000133424	ENST00000608642	protein_coding	0	0	0	8	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
LARGE1	ENSG00000133424	ENST00000609799	protein_coding	0	0	0	8	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
LARGE1	ENSG00000133424	ENST00000610186	protein_coding	0	0	0	8	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
LDOC1L	ENSG00000188636	ENST00000341255	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LIMK2	ENSG00000182541	ENST00000331728	protein_coding	0	0	0	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
LIMK2	ENSG00000182541	ENST00000333611	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
LIMK2	ENSG00000182541	ENST00000340552	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
LIMK2	ENSG00000182541	ENST00000406516	protein_coding	0	0	0	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
LIMK2	ENSG00000182541	ENST00000425203	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
LIMK2	ENSG00000182541	ENST00000462625	retained_intron	0	0	0	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
LINC00229	ENSG00000234300	ENST00000443783	lincRNA	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
LINC00634	ENSG00000205704	ENST00000381348	processed_transcript	0	0	0	25	0	0	0	0	3	0	0	0	0	22	0	0	0	0	0	0	0	0	0
LINC00634	ENSG00000205704	ENST00000505157	unitary_pseudogene	0	0	0	22	0	0	0	0	9	0	0	3	0	10	0	0	0	0	0	0	0	0	0
LINC01310	ENSG00000205632	ENST00000380981	lincRNA	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LINC01311	ENSG00000260924	ENST00000565162	antisense	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01399	ENSG00000233080	ENST00000423311	lincRNA	0	0	0	20	0	0	0	0	0	0	0	13	0	7	0	0	0	0	0	0	0	0	0
LL22NC01-116C6.1	ENSG00000229673	ENST00000444982	antisense	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
